Driver,Team,QualiPosition,QualiLap,AvgLapTime (s),RacePosition,TotalRaceTime_s,Seat,Round,Circuit,TrackTemp,Rainfall,DriverMomentum,Quali_form,Race_form,DNF
RIC,RacingBulls,15.0,95.974,103.159387755,15.0,5730.214,RacingBulls_1,18,Austin,40.62857142857143,False,-1.5,15.333333333333332,14.833333333333332,0
RUS,Mercedes,5.0,95.079,101.81445283,5.0,5746.361,Mercedes_2,18,Austin,40.62857142857143,False,5.0,5.861111111111111,6.555555555555555,0
SAI,Ferrari,4.0,94.945,101.755703703,3.0,5736.496,Ferrari_2,18,Austin,40.62857142857143,False,0.0,4.5,4.764705882352941,0
SAR,Williams,20.0,96.827,102.730333333,10.0,5809.36,Williams_2,18,Austin,40.62857142857143,False,-1.6666666666666667,18.694444444444443,13.02777777777778,0
STR,AstonMartin,19.0,96.589,102.058923076,7.0,5770.058,AstonMartin_2,18,Austin,40.62857142857143,False,-2.5,15.77777777777778,9.058823529411764,0
TSU,RacingBulls,11.0,95.697,102.253921568,8.0,5795.747,RacingBulls_2,18,Austin,40.62857142857143,False,3.5,12.11111111111111,10.375,0
VER,RedBullRacing,6.0,95.008,101.376566037,1.0,5721.362,RedBullRacing_1,18,Austin,40.62857142857143,False,-2.0,4.611111111111111,1.1666666666666663,0
ZHO,KickSauber,12.0,95.698,102.987583333,13.0,5724.938,KickSauber_2,18,Austin,40.62857142857143,False,-8.0,13.833333333333332,13.333333333333332,0
ALB,Williams,14.0,78.828,84.2204,9.0,7399.387000000001,Williams_1,19,Mexico City,45.63947368421053,False,-2.333333333333333,13.263157894736842,10.5,0
ALO,AstonMartin,13.0,78.738,85.102472222,18.0,4168.2388980000005,AstonMartin_1,19,Mexico City,45.63947368421053,False,-0.3333333333333333,10.0,12.342105263157894,0
BOT,KickSauber,9.0,78.016,84.596245901,15.0,7436.411,KickSauber_1,19,Mexico City,45.63947368421053,False,-1.0,11.36842105263158,14.02777777777778,0
GAS,Alpine,11.0,78.521,84.299666666,11.0,7417.022,Alpine_1,19,Mexico City,45.63947368421053,False,0.6666666666666666,11.157894736842106,10.61111111111111,0
HAM,Mercedes,6.0,77.454,83.210703125,2.0,7364.689,Mercedes_1,19,Mexico City,45.63947368421053,False,7.0,5.973684210526316,3.583333333333333,0
HUL,Haas,12.0,78.524,84.407016393,13.0,7431.123,Haas_2,19,Mexico City,45.63947368421053,False,-2.6666666666666665,12.18421052631579,13.710526315789473,0
LEC,Ferrari,1.0,77.166,83.275857142,3.0,7373.938,Ferrari_1,19,Mexico City,45.63947368421053,False,6.333333333333333,2.9473684210526314,5.305555555555555,0
MAG,Haas,17.0,79.163,84.952222222,19.0,,Haas_1,19,Mexico City,45.63947368421053,False,-1.6666666666666667,16.184210526315788,17.184210526315788,1
NOR,McLaren,19.0,81.554,83.461904761,5.0,7384.08,McLaren_1,19,Mexico City,45.63947368421053,False,-2.6666666666666665,13.473684210526317,6.421052631578947,0
OCO,Alpine,16.0,79.08,84.535548387,10.0,7413.693,Alpine_2,19,Mexico City,45.63947368421053,False,1.3333333333333333,13.394736842105264,11.0,0
PER,RedBullRacing,5.0,77.423,,,,RedBullRacing_2,19,Mexico City,45.63947368421053,False,2.0,6.947368421052632,6.947368421052632,1
PIA,McLaren,7.0,77.623,83.679904761,8.0,7393.918000000001,McLaren_2,19,Mexico City,45.63947368421053,False,1.3333333333333333,8.368421052631579,9.0,0
RIC,RacingBulls,4.0,77.382,83.696222222,7.0,7392.384,RacingBulls_1,19,Mexico City,45.63947368421053,False,-1.0,8.375,9.875,0
RUS,Mercedes,8.0,77.673,83.698619047,6.0,7391.834000000001,Mercedes_2,19,Mexico City,45.63947368421053,False,0.3333333333333333,7.394736842105264,7.0,0
SAI,Ferrari,2.0,77.233,83.434920634,4.0,7377.968000000001,Ferrari_2,19,Mexico City,45.63947368421053,False,-0.5,3.421052631578948,5.194444444444445,0
SAR,Williams,20.0,,84.4285,16.0,,Williams_2,19,Mexico City,45.63947368421053,False,-3.6666666666666665,18.76315789473684,16.026315789473685,1
STR,AstonMartin,18.0,79.227,84.540363636,17.0,,AstonMartin_2,19,Mexico City,45.63947368421053,False,-5.666666666666667,15.421052631578949,14.22222222222222,1
TSU,RacingBulls,15.0,78.89,84.010741935,12.0,7429.796,RacingBulls_2,19,Mexico City,45.63947368421053,False,1.3333333333333333,14.157894736842106,12.352941176470589,0
VER,RedBullRacing,3.0,77.263,82.81956923,1.0,7350.814,RedBullRacing_1,19,Mexico City,45.63947368421053,False,-1.6666666666666667,3.105263157894737,1.1578947368421053,0
ZHO,KickSauber,10.0,78.05,84.567603174,14.0,7432.490000000001,KickSauber_2,19,Mexico City,45.63947368421053,False,-5.333333333333333,12.68421052631579,13.842105263157894,0
ALB,Williams,15.0,70.621,,,,Williams_1,20,São Paulo,46.77595628415301,True,-5.0,13.825,13.825,1
ALO,AstonMartin,4.0,70.237,75.759936507,3.0,7043.049,AstonMartin_1,20,São Paulo,46.77595628415301,True,2.0,5.425,4.75,0
BOT,KickSauber,18.0,70.955,76.870230769,16.0,,KickSauber_1,20,São Paulo,46.77595628415301,True,1.3333333333333333,15.975,14.605263157894736,1
GAS,Alpine,13.0,70.567,75.977508196,7.0,7064.987,Alpine_1,20,São Paulo,46.77595628415301,True,1.3333333333333333,12.2,8.526315789473685,0
HAM,Mercedes,5.0,70.266,76.139774193,8.0,7071.753000000001,Mercedes_1,20,São Paulo,46.77595628415301,True,6.0,5.45,6.657894736842105,0
HUL,Haas,11.0,70.475,76.31855102,12.0,7038.854,Haas_2,20,São Paulo,46.77595628415301,True,-1.0,11.65,13.15,0
LEC,Ferrari,2.0,70.303,,,,Ferrari_1,20,São Paulo,46.77595628415301,True,7.0,3.375,3.375,0
MAG,Haas,14.0,70.602,,,,Haas_1,20,São Paulo,46.77595628415301,True,-1.0,14.65,14.65,1
NOR,McLaren,7.0,70.021,75.384047619,2.0,7017.171,McLaren_1,20,São Paulo,46.77595628415301,True,-7.0,7.45,4.775,0
OCO,Alpine,12.0,70.562,76.139406779,10.0,7018.735000000001,Alpine_2,20,São Paulo,46.77595628415301,True,1.0,11.425,10.947368421052632,0
PER,RedBullRacing,9.0,70.219,75.738841269,4.0,7043.102,RedBullRacing_2,20,São Paulo,46.77595628415301,True,-4.0,8.95,4.684210526315789,0
PIA,McLaren,10.0,70.33,76.135070175,14.0,7012.530000000001,McLaren_2,20,São Paulo,46.77595628415301,True,1.3333333333333333,9.875,12.11111111111111,0
RIC,RacingBulls,17.0,70.843,75.996627118,13.0,7078.8550000000005,RacingBulls_1,20,São Paulo,46.77595628415301,True,0.0,15.3,12.9,0
RUS,Mercedes,6.0,70.316,76.541,15.0,,Mercedes_2,20,São Paulo,46.77595628415301,True,0.0,6.375,11.675,1
SAI,Ferrari,8.0,70.254,75.996031746,6.0,7059.082,Ferrari_2,20,São Paulo,46.77595628415301,True,0.5,6.5,6.184210526315789,0
SAR,Williams,19.0,71.035,76.5375,11.0,7035.102,Williams_2,20,São Paulo,46.77595628415301,True,-4.0,18.3,13.4,0
STR,AstonMartin,3.0,70.375,75.842111111,5.0,7049.7390000000005,AstonMartin_2,20,São Paulo,46.77595628415301,True,-6.333333333333333,7.675,8.052631578947368,0
TSU,RacingBulls,16.0,70.837,76.088887096,9.0,7078.774,RacingBulls_2,20,São Paulo,46.77595628415301,True,-0.6666666666666666,14.725,10.75,0
VER,RedBullRacing,1.0,70.162,75.30395238,1.0,7008.894,RedBullRacing_1,20,São Paulo,46.77595628415301,True,-2.333333333333333,2.05,1.15,0
ZHO,KickSauber,20.0,71.275,76.9575,17.0,,KickSauber_2,20,São Paulo,46.77595628415301,True,-2.0,17.8,15.425,1
ALB,Williams,6.0,93.323,99.010526315,12.0,5391.687,Williams_1,21,Las Vegas,17.99444444444444,False,-7.0,9.166666666666668,12.0,0
ALO,AstonMartin,10.0,93.555,98.7581,9.0,5374.253,AstonMartin_1,21,Las Vegas,17.99444444444444,False,1.0,8.5,7.809523809523809,0
BOT,KickSauber,8.0,93.525,100.553885714,17.0,5433.639,KickSauber_1,21,Las Vegas,17.99444444444444,False,1.0,10.833333333333332,15.2,0
GAS,Alpine,5.0,93.239,98.736394736,11.0,5382.559,Alpine_1,21,Las Vegas,17.99444444444444,False,-2.333333333333333,8.047619047619047,10.55,0
HAM,Mercedes,11.0,93.837,98.262815789,7.0,5370.044,Mercedes_1,21,Las Vegas,17.99444444444444,False,5.0,8.571428571428571,6.2,0
HUL,Haas,13.0,93.979,99.355272727,19.0,4654.326915,Haas_2,21,Las Vegas,17.99444444444444,False,-1.0,12.666666666666668,16.761904761904763,0
LEC,Ferrari,1.0,92.726,97.798897435,2.0,5350.359,Ferrari_1,21,Las Vegas,17.99444444444444,False,10.5,2.7857142857142856,4.657894736842105,0
MAG,Haas,9.0,93.537,99.161973684,13.0,5393.114,Haas_1,21,Las Vegas,17.99444444444444,False,1.0,12.0,14.125,0
NOR,McLaren,16.0,94.703,,,,McLaren_1,21,Las Vegas,17.99444444444444,False,-6.333333333333333,12.142857142857142,12.142857142857142,1
OCO,Alpine,17.0,94.834,98.3185,4.0,5366.954,Alpine_2,21,Las Vegas,17.99444444444444,False,0.6666666666666666,14.071428571428571,7.75,0
PER,RedBullRacing,12.0,93.855,97.77385,3.0,5350.53,RedBullRacing_2,21,Las Vegas,17.99444444444444,False,-5.0,10.523809523809524,4.125,0
PIA,McLaren,19.0,94.85,98.075,10.0,5377.785,McLaren_2,21,Las Vegas,17.99444444444444,False,4.0,14.595238095238097,10.105263157894736,0
RIC,RacingBulls,15.0,94.308,99.338702702,14.0,5396.813999999999,RacingBulls_1,21,Las Vegas,17.99444444444444,False,-0.3333333333333333,14.416666666666668,13.5,0
RUS,Mercedes,4.0,93.112,98.256871794,8.0,5371.38,Mercedes_2,21,Las Vegas,17.99444444444444,False,2.333333333333333,5.309523809523809,8.166666666666668,0
SAI,Ferrari,2.0,92.77,98.5636,6.0,5369.123,Ferrari_2,21,Las Vegas,17.99444444444444,False,-0.3333333333333333,3.4285714285714284,6.175,0
SAR,Williams,7.0,93.513,99.133,16.0,5399.170999999999,Williams_2,21,Las Vegas,17.99444444444444,False,-7.333333333333333,12.047619047619047,15.904761904761903,0
STR,AstonMartin,14.0,94.199,98.37976923,5.0,5368.356,AstonMartin_2,21,Las Vegas,17.99444444444444,False,-3.6666666666666665,13.214285714285715,7.9,0
TSU,RacingBulls,20.0,96.447,99.7209,18.0,4831.286896,RacingBulls_2,21,Las Vegas,17.99444444444444,False,-4.333333333333333,16.88095238095238,15.394736842105264,0
VER,RedBullRacing,3.0,93.104,97.676,1.0,5348.289,RedBullRacing_1,21,Las Vegas,17.99444444444444,False,-2.333333333333333,3.0476190476190474,1.1428571428571428,0
ZHO,KickSauber,18.0,94.849,99.5942,15.0,5398.451,KickSauber_2,21,Las Vegas,17.99444444444444,False,0.6666666666666666,16.857142857142858,14.452380952380953,0
ALB,Williams,14.0,84.298,90.302924528,14.0,5295.808,Williams_1,22,Yas Island,33.46089743589744,False,0.5,13.204545454545451,13.047619047619047,0
ALO,AstonMartin,7.0,84.084,89.859814814,7.0,5262.136,AstonMartin_1,22,Yas Island,33.46089743589744,False,1.0,7.0,6.818181818181818,0
BOT,KickSauber,18.0,84.788,91.251018518,19.0,5235.035,KickSauber_1,22,Yas Island,33.46089743589744,False,4.333333333333333,15.931818181818182,16.333333333333332,0
GAS,Alpine,10.0,84.078,90.350611111,13.0,5292.984,Alpine_1,22,Yas Island,33.46089743589744,False,0.0,10.522727272727272,11.61904761904762,0
HAM,Mercedes,11.0,84.359,89.936185185,9.0,5267.048,Mercedes_1,22,Yas Island,33.46089743589744,False,-1.6666666666666667,8.681818181818182,7.285714285714286,0
HUL,Haas,8.0,84.108,90.599425925,15.0,5306.32,Haas_2,22,Yas Island,33.46089743589744,False,2.6666666666666665,10.068181818181818,14.772727272727272,0
LEC,Ferrari,2.0,83.584,89.60610909,2.0,5240.617,Ferrari_1,22,Yas Island,33.46089743589744,False,1.5,3.227272727272727,4.525,0
MAG,Haas,17.0,84.764,90.871557692,20.0,5237.5,Haas_1,22,Yas Island,33.46089743589744,False,3.0,16.045454545454547,17.738095238095237,0
NOR,McLaren,5.0,83.816,89.66730909,5.0,5246.907999999999,McLaren_1,22,Yas Island,33.46089743589744,False,-9.5,6.568181818181818,6.214285714285714,0
OCO,Alpine,12.0,84.391,90.663963636,12.0,5288.996999999999,Alpine_2,22,Yas Island,33.46089743589744,False,-7.0,11.59090909090909,11.761904761904765,0
PER,RedBullRacing,9.0,84.116,89.462333333,4.0,5244.077,RedBullRacing_2,22,Yas Island,33.46089743589744,False,-7.0,9.022727272727272,4.595238095238095,0
PIA,McLaren,3.0,83.782,89.865672727,6.0,5254.111,McLaren_2,22,Yas Island,33.46089743589744,False,-1.3333333333333333,6.431818181818182,8.0,0
RIC,RacingBulls,15.0,84.442,90.156163636,11.0,5278.853,RacingBulls_1,22,Yas Island,33.46089743589744,False,-0.6666666666666666,14.5,11.857142857142858,0
RUS,Mercedes,4.0,83.788,89.624181818,3.0,5242.952,Mercedes_2,22,Yas Island,33.46089743589744,False,3.6666666666666665,5.25,5.545454545454546,0
SAI,Ferrari,16.0,84.738,90.519962264,18.0,5210.922957,Ferrari_2,22,Yas Island,33.46089743589744,False,1.3333333333333333,10.681818181818182,12.452380952380953,0
SAR,Williams,20.0,,90.528754716,16.0,5310.415,Williams_2,22,Yas Island,33.46089743589744,False,-1.0,18.613636363636363,15.90909090909091,0
STR,AstonMartin,13.0,84.405,90.224072727,10.0,5278.255999999999,AstonMartin_2,22,Yas Island,33.46089743589744,False,-2.6666666666666665,12.727272727272728,10.38095238095238,0
TSU,RacingBulls,6.0,83.968,90.354875,8.0,5265.712,RacingBulls_2,22,Yas Island,33.46089743589744,False,-4.0,9.704545454545451,10.275,0
VER,RedBullRacing,1.0,83.445,89.361892857,1.0,5222.624,RedBullRacing_1,22,Yas Island,33.46089743589744,False,-1.3333333333333333,2.0,1.1363636363636362,0
ZHO,KickSauber,19.0,85.159,90.627574074,17.0,5312.045999999999,KickSauber_2,22,Yas Island,33.46089743589744,False,-0.6666666666666666,17.43181818181818,15.522727272727272,0
